id,timestamp,content,length
1972261375,Sat May 30 08:53:29 PDT 2009,"@tommcfly i would give anything to go to your shows here in brazil, but my father won't let me  YOU ARE SO CUTE TOM!",116
1972398591,Sat May 30 09:09:02 PDT 2009,"@tommcfly oh no, you are no longer here in sao paulo  come back next year or before please! -sorry, i don't speak english very well! xx",135
1972415897,Sat May 30 09:10:58 PDT 2009,@tommcfly i wish that i could watch shows that you guys are on..america cant play uk shows even on the internet  please visit. orlando ,135
1972701307,Sat May 30 09:43:25 PDT 2009, @tommcfly hi when ur back &amp; when ur next in mk i am gona need 1 of your really good hugs that only you and my friend liam can give ok.,139
1972997258,Sat May 30 10:16:48 PDT 2009,@tommcfly http://twitpic.com/64l1e - wow thats actually amazing ... why don't my doodles ever look this good  haha,114
1973365380,Sat May 30 11:00:31 PDT 2009,"@tommcfly sunny? sunny? sun-ny? perversity, only because I got a new coat for the concert today   ps: wich tv show?? casseta &amp; planeta?",139
1973568781,Sat May 30 11:24:24 PDT 2009,"@tommcfly will be very funny this program but im not in brazil  uhhuuh Im a loser T-T aaaaaah i will cry i miss my family,mcfly n brazil",136
1973570979,Sat May 30 11:24:41 PDT 2009,"@tommcfly will be very funny this program but im not in brazil  uhhuuh Im a loser T-T aaaaaah i will CRY i miss my family,mcfly n brazil",136
1973571400,Sat May 30 11:24:43 PDT 2009,"@tommcfly hope u had a good time filming it, haha! I wanted soooo bad to meet u guys, but i gave up  xx",103
1973595364,Sat May 30 11:27:35 PDT 2009,"@tommcfly I've never been in any favela, but it's so sad to know that there's people that live in a underworld ",111
1973800276,Sat May 30 11:51:34 PDT 2009,@tommcfly toooooooooom don't goo ,33
1974404418,Sat May 30 13:04:09 PDT 2009,"@tommcfly aww whats wrong with him, im sick too  good luck tonight have fun! X",78
1974405238,Sat May 30 13:04:15 PDT 2009,"@tommcfly kl x poor dougie  cant belive he's ill hope he gets better soon, hope its not hard! im getting 1 on monday for my birthday!! xx",137
1974425934,Sat May 30 13:06:43 PDT 2009,@tommcfly Why do u just reply when ppl say bad things to u?  I just wanna know if u received my present.. http://twitpic.com/5v1sq *cry*,136
1974426678,Sat May 30 13:06:49 PDT 2009,"@tommcfly I hope you enjoy Rio, because I really enjoyed the two gigs in Sao Paulo! When it ended last night I couldn't stop crying! ",133
1974427456,Sat May 30 13:06:54 PDT 2009,@tommcfly Wooow! I'm in Rio and I both wanted to be there with you!  Have a wonderful show! Brazilian Kisses!,109
1974434559,Sat May 30 13:07:46 PDT 2009,@tommcfly poor Dougie... wish I could do something for him! ,60
1974491125,Sat May 30 13:14:33 PDT 2009,"@tommcfly ton, I miss you  '. I love you so much.",49
1974493337,Sat May 30 13:14:49 PDT 2009,"@tommcfly tom, I miss you  '. I love you so much.",49
1974496069,Sat May 30 13:15:08 PDT 2009,@tommcfly what happened to him? ,32
1974501427,Sat May 30 13:15:45 PDT 2009,@tommcfly I wanted so much to have the oportunity to thank you in person for everything mcfly's been doing for the brazilian fans ,130
1974541417,Sat May 30 13:20:36 PDT 2009,@tommcfly ouch please don't .. I'm too young to die ,52
1974543087,Sat May 30 13:20:49 PDT 2009,@tommcfly hope you are all okay.. and get well wishes to doug! :O can he not play tonite ?  &lt;3 xoxox,103
1975146064,Sat May 30 14:32:34 PDT 2009,@tommcfly The sun was out back here in Britain today and you guys missed it  Can you give us a clue about the new song!? :-D,124
1975194932,Sat May 30 14:38:48 PDT 2009,@tommcfly AH BGT WAS AMAZING. you missed it  BOOOO x,52
1975248020,Sat May 30 14:45:31 PDT 2009,@tommcfly Why do u just reply when ppl say bad things to u?  I just wanna know if u received my present.. http://twitpic.com/5v1sq *cry*,136
1975248562,Sat May 30 14:45:35 PDT 2009,"@tommcfly tooom, answer me someday   ",37
1975342254,Sat May 30 14:57:30 PDT 2009,is wayyy wayyy jealous of them brazilians and wants to meet mcfly againnnn  (L) @tommcfly,89
1976025192,Sat May 30 16:25:33 PDT 2009,@tommcfly good concert tonight! I'm crying right now.. I want to be here in Rio to see you ,91
1976081681,Sat May 30 16:32:42 PDT 2009,@tommcfly I'd like to give this drawing to Harry http://twitpic.com/3joif but I think ur producers wouldn't let me see u all at the hotel ,138
1976104670,Sat May 30 16:35:43 PDT 2009,@tommcfly That Hurt My Feelings  Ha!ii Joke Dude,48
1976117092,Sat May 30 16:37:22 PDT 2009,"@tommcfly I need to hug you this time, if not I'll stay in depression  hahaha",77
1976455871,Sat May 30 17:22:17 PDT 2009,"Sometimes I think, why do we have to wake up? For once, I was the lucky one in a mcfly related event  for once. @tommcfly @dougiemcfly",134
1976810125,Sat May 30 19:08:34 PDT 2009,@tommcfly so jealous of you right now ,38
1976823277,Sat May 30 19:11:14 PDT 2009,@tommcfly Rio is a fucking city! I LOOOOOOOVE RIO DE JANEIRO! Want to be there now ,83
1976851738,Sat May 30 19:17:54 PDT 2009,@tommcfly Lucky...a beach...no beach here  and it's cold outside,64
1976865549,Sat May 30 19:21:19 PDT 2009,@tommcfly But ... wrong airport! mimimi was not my time to meet you . ,70
1976869001,Sat May 30 19:22:10 PDT 2009,@tommcfly good !! *-*' we'll miss you ,38
1976976055,Sat May 30 19:45:23 PDT 2009,"@tommcfly i love the way the waves sound, just listening to them... it's so inspiring. oh god, i miss the ocean ",112
1976983155,Sat May 30 19:46:43 PDT 2009,@tommcfly toooooooooooooom  tell me that you'll be right back to Brazil soon ,77
1977028552,Sat May 30 19:54:48 PDT 2009,@tommcfly The show today was totally KICK ASS! Loved it! Hope you guys come back to Rio soon ,93
1977057456,Sat May 30 19:59:30 PDT 2009,@tommcfly  I'm sad just to think that in a few days you'll be so far away to me again  and i know you'll never answer me.,121
1977144478,Sat May 30 20:12:39 PDT 2009,"@tommcfly Rio is amazing, isn't it? I just love watching (?) the ocean.., oh, one week since i saw you, guys. i already miss ya ",128
1977325392,Sat May 30 20:42:14 PDT 2009,"@tommcfly i can't believe that i saw you, that i heard your voice yet. Brazil isn't the same when you guys are here, please don't go ",133
1977329268,Sat May 30 20:42:51 PDT 2009,@tommcfly: LUCKY!!! I wish i was there... I  dont even know what the ocean looks like... Only in the movies.  ill see the ocean someda ...,138
1977822364,Sat May 30 21:47:18 PDT 2009,@tommcfly stop rubbing it in ,29
1978051518,Sat May 30 22:19:11 PDT 2009,"@tommcfly tomorrow you come for Sï¿½o Paulo again? i hope see you, really  is my last chance to meet you in Sï¿½o Paulo. sorry for my english!",142
1978103843,Sat May 30 22:27:06 PDT 2009,"@tommcfly tom!!!!! I alredy miss you in Sï¿½o Paulo !! but I'm glad you back tomorrow  !! wish I could see you,take a picture with you ",135
1978113085,Sat May 30 22:28:34 PDT 2009,@tommcfly I'd like to be with you ,34
1978253515,Sat May 30 22:50:15 PDT 2009,@tommcfly ALREADY MISSING YOU ,30
1979262411,Sun May 31 02:17:49 PDT 2009,@tommcfly i'm so sad for not having gone into any of the shows... I wanted to see you!! ,88
1979483606,Sun May 31 03:14:35 PDT 2009,@tommcfly 's tweet made me miss thailand even more. ,52
1979694543,Sun May 31 04:07:39 PDT 2009,@tommcfly your really making me want to go the beach now  it's gorgeous in the uk!,82
1979695143,Sun May 31 04:07:47 PDT 2009,"@tommcfly : aaaw, poor Tom.  maybe you can swim later? hope you have fun, nevertheless. much love from Germany, you know.  xx",125
1979697168,Sun May 31 04:08:17 PDT 2009,"@tommcfly Awwwwwwww poor Tom, your lucky your even there, i'm stuck in shitty belfast with no beautiful beaches ",112
1979699399,Sun May 31 04:08:51 PDT 2009,@tommcfly naww!!  poor tom! haha i was just watching wonderland tour. haha you guys are hilarious!,98
1979701291,Sun May 31 04:09:19 PDT 2009,"@tommcfly I want to meet you before you leave  so go to the hotel's lobby today, PLEASE ",88
1979704999,Sun May 31 04:10:12 PDT 2009,@tommcfly i would do anything to meet you! i missed meeting you both the times you came out to aus  x,101
1979706324,Sun May 31 04:10:31 PDT 2009,@tommcfly your sooo lucky..I wanna go and sunbathe on a sunny beach..for just one day lol..im stuck in the rain  xx,115
1979707132,Sun May 31 04:10:42 PDT 2009,@tommcfly  i feel like swimming in the sea now too...,53
1979719348,Sun May 31 04:13:49 PDT 2009,@tommcfly tweet me back tom! pleasee?? im so happy for you! i want to meet you so badly!!  will that day ever come? xx,118
1979750294,Sun May 31 04:21:09 PDT 2009,@tommcfly I love the sea but I can't swim ,42
1979753505,Sun May 31 04:21:59 PDT 2009,@tommcfly TOOOOOM!! do you like Russel Brand?! do you miss australia at all?  xx,80
1979774630,Sun May 31 04:27:14 PDT 2009,@tommcfly  Video not available in the UK,40
1979774644,Sun May 31 04:27:14 PDT 2009,@tommcfly we can't see the video  what is it?,45
1979775727,Sun May 31 04:27:31 PDT 2009,@tommcfly  thats not available in the uk,40
1979776868,Sun May 31 04:27:48 PDT 2009,@tommcfly  Can't view it in the UK. Sadtimes,44
1979777079,Sun May 31 04:27:52 PDT 2009,@tommcfly I can't see it  It's not avaliable over here apparently... xxx,72
1979777143,Sun May 31 04:27:53 PDT 2009,@tommcfly can't see it in the UK ,33
1979777145,Sun May 31 04:27:53 PDT 2009,@tommcfly it says the video isnt avaliable in your country ,59
1979777411,Sun May 31 04:27:57 PDT 2009,@tommcfly On the link you just said it says the video's not available in this country  What was it? x,101
1979779038,Sun May 31 04:28:21 PDT 2009,@tommcfly Not available to view in the UK  faaaaaaaail,54
1979781259,Sun May 31 04:28:54 PDT 2009,"@tommcfly Possibly a BGT vid that can only be viewed in Brazil, but us UK peeps can't see it... ",96
1979781622,Sun May 31 04:28:59 PDT 2009,@tommcfly won't let me watch it ,32
1979808002,Sun May 31 04:35:17 PDT 2009,"@tommcfly we cant watch it. its not available in our country  let downnnn, i wanna see it!",90
1979814882,Sun May 31 04:36:57 PDT 2009,@tommcfly hey tom congrats on having 50114 followers. cant wait until the 20th june! im seeing u then! in pain rite now hurt neck ,130
1979823631,Sun May 31 04:39:03 PDT 2009,@tommcfly that youtube link isnt avaliable in england  Xx,57
1979834395,Sun May 31 04:41:38 PDT 2009,@tommcfly it says that video is not avaiable in this counrty  dayymm haha,73
1979857160,Sun May 31 04:47:10 PDT 2009,@tommcfly The youtube link doesn't work  Mr Twitteruniverse can probably sort that out though right?! lol xx,108
1979905594,Sun May 31 04:58:37 PDT 2009,@tommcfly HELP! I have woke up to having Uvulitis ,50
1979932660,Sun May 31 05:04:35 PDT 2009,@tommcfly so unfair           ,30
1979986847,Sun May 31 05:16:43 PDT 2009,@tommcfly that video is not available in my country apparently  x,65
1980026951,Sun May 31 05:25:33 PDT 2009,@tommcfly I wanted to watch thatr video you posted... but its not available here ,81
1980148303,Sun May 31 05:51:10 PDT 2009,@tommcfly own Tom i wish i could meet you  you were amazing yesterday!,70
1980155392,Sun May 31 05:52:38 PDT 2009,@tommcfly you shouldnt leave rio today ,39
1980160094,Sun May 31 05:53:35 PDT 2009,"@tommcfly tom, the show in brasilia, was amazing, was my birthday, and i love you sow much, why aren't you talking to me ? ",123
1980160152,Sun May 31 05:53:35 PDT 2009,"@tommcfly &quot;Dougie us still ill so I played bass.&quot; means dougie didn't get on the stage??? om, how bad he is?  hope he recover soon!!!",143
1980189021,Sun May 31 05:59:29 PDT 2009,"@tommcfly Why is it so hard to get a reply from you?  Please, just give a shoutout for me and/or the Philippines. WE LOVE YOU HERE!",131
1980252949,Sun May 31 06:11:20 PDT 2009,"@tommcfly when you come to Porto Alegre? only tuesday? we wanted to have you here before, dude  pleeease",104
1980452739,Sun May 31 06:47:13 PDT 2009,@tommcfly SUSAN BOYLE LOST THE BRITAIN'S GOT TALENT. AAAAAAHHN ,63
1980483661,Sun May 31 06:52:32 PDT 2009,@tommcfly would you answer me? which was the best show in brazil? ,66
1980552063,Sun May 31 07:03:36 PDT 2009,@tommcfly tweet us all?? including me  ? hope so ,49
1980588975,Sun May 31 07:09:25 PDT 2009,"@tommcfly sorry, i dont know......  maybe Eminem??? xxx",55
1980604539,Sun May 31 07:11:51 PDT 2009,"@tommcfly Great gig in rio. We were waiting at the hotel just for a simple &quot;hi&quot;, we thought you guys would show up like everywhere else ",146
1980627530,Sun May 31 07:15:28 PDT 2009,@tommcfly I know that you're promoting the new album but if you play just one music will be a dream for all brazilian fans  ....,128
1980749298,Sun May 31 07:34:32 PDT 2009,@tommcfly awww that video you posted a link to earlier says its not available in england  what was it of? brazil sounds ace btw ,128
1980979835,Sun May 31 08:08:08 PDT 2009,@tommcfly how can you tour in Brazil and not! come to the USA! ,63
1981198541,Sun May 31 08:38:20 PDT 2009,"@tommcfly injustice! of my tits, dougie didn't say anything ",60
1981220385,Sun May 31 08:41:15 PDT 2009,@tommcfly http://twitpic.com/3pgwv - Tom! you popular guy! i wanna meet you so bad   xxx,88
1981400996,Sun May 31 09:04:28 PDT 2009,@tommcfly we cant access that vid here in england ,50
1981842000,Sun May 31 10:00:15 PDT 2009,"@tommcfly you only ever reply to those who insult you  I pour my soul and emotions into the tweets I send you, and I never get a reply ...",138
1981855073,Sun May 31 10:01:45 PDT 2009,"@tommcfly we made an insane plan to meet ya on may 29th, but it didn't work out cz they said some crazy fans tried to break into your van ",138
1981884898,Sun May 31 10:05:21 PDT 2009,@tommcfly the show yesterday was absolutely AWESOME! I was waiting for you guys at the hotel today but you didnt show up ,121
1982714306,Sun May 31 11:45:27 PDT 2009,"@tommcfly why did you say hello in the hotel Sheraton,RJ?many fans there stayed disappointed, i know that not your fault,but just a hello ",138
1982717187,Sun May 31 11:45:46 PDT 2009,@tommcfly ahhhh tomm!!! i just found out your playing V festival .. PLEASE say your playin T4 on the beach otherwise i will cry  xx,131
1982736080,Sun May 31 11:48:02 PDT 2009,"@tommcfly why did you not say hello in the hotel Sheraton,RJ? fans there stayed disappointed, i know that not your fault,but just a hello ",138
1982787544,Sun May 31 11:54:12 PDT 2009,@tommcfly it may well be cool but not available in britain ,59
1982846732,Sun May 31 12:01:05 PDT 2009,"@tommcfly I was at the hotel in Rio ,and you haven't showed up ",63
1982849677,Sun May 31 12:01:25 PDT 2009,@tommcfly TOM! is it true that you're coming back in october? this year? pleeeeeeeease please answer me ,104
1982872927,Sun May 31 12:04:05 PDT 2009,@tommcfly Come to Rioooo! Could get some waves today! ,54
1982882195,Sun May 31 12:05:07 PDT 2009,@tommcfly I was at the hotel in Rio too ,40
1982885772,Sun May 31 12:05:32 PDT 2009,@tommcfly reply summin funny to me .. Make me smile I think o broke my toe today  xx,84
1982886369,Sun May 31 12:05:36 PDT 2009,"@tommcfly   i miss yuu not bein in the uk  :L  dont know if i have already told yu, but 25th April, Clyde Auditorium, was magical....",133
1982917127,Sun May 31 12:09:12 PDT 2009,@tommcfly If you'd be on Minas you'd have some things to do  but left us out!,77
1982925645,Sun May 31 12:10:11 PDT 2009,"@tommcfly and sorry for my baaad english, ",42
1982996159,Sun May 31 12:18:15 PDT 2009,"@tommcfly You won't get this here, Tom, not this night. ",56
1983008456,Sun May 31 12:19:41 PDT 2009,@tommcfly its amazing! but its like 10 seconds long ,52
1983044195,Sun May 31 12:23:46 PDT 2009,"@tommcfly PLEEEASE, TALK TO ME  I'M COMPLETELY CRAZY ABOUT YOU!  YOU SHOULD COME MORE TIMES TO BRAZIL.",102
1983047074,Sun May 31 12:24:06 PDT 2009,"@tommcfly PLEEEASE, TALK TO ME  I'M COMPLETELY CRAZY ABOUT YOU! YOU SHOULD COME MORE TIMES TO BRAZIL.",101
1983055053,Sun May 31 12:25:03 PDT 2009,"@tommcfly are u leaving to porto alegre today? :/ awn, i'm gonna miss this mcfly chaos in here ",95
1983056182,Sun May 31 12:25:11 PDT 2009,@tommcfly i wish i could be the massaging girl  HAHAHA,54
1983067918,Sun May 31 12:26:33 PDT 2009,@tommcfly it's not on in the uk either  won't be for a while!,61
1983091924,Sun May 31 12:29:22 PDT 2009,@tommcfly i need a massage too ,31
1983170187,Sun May 31 12:38:23 PDT 2009,"@tommcfly there is a preview of new moon... im so excited :p, we dont get to see it in the uk till tomorrow night @ 9 on mtvone ",128
1983180671,Sun May 31 12:39:38 PDT 2009,@tommcfly what channel is mtv awards on?:O i cant find it anywhere  xxx,71
1983565298,Sun May 31 13:24:07 PDT 2009,"@tommcfly Mr.Fletcher!, Votre incroyable. Hurry up + revenir Ã  l'Angleterre, nous manquer ici!  - thought it would be cooler in french?? x",139
1983872906,Sun May 31 14:00:10 PDT 2009,"@tommcfly you should go down at the front of the hotel, there are fans freezing on the rain out there! ans they have school tomorrow ",133
1983907142,Sun May 31 14:04:03 PDT 2009,"@tommcfly you should go down at the front of the hotel, there are fans freezing on the rain out there! and they have school tomorrow ",133
1984169917,Sun May 31 14:34:40 PDT 2009,"@tommcfly Do you intend return to Brazil? and if they want, have a date? not, right?  kisses.",93
1984174511,Sun May 31 14:35:12 PDT 2009,"@tommcfly Do you intend to return to Brazil? and if they want, have a date? not, right?  kisses.",96
1984413244,Sun May 31 15:03:35 PDT 2009,@tommcfly I want a massage too ,31
1984413669,Sun May 31 15:03:38 PDT 2009,@tommcfly Why do u just reply when ppl say bad things to u?  I just wanna know if u received my present.. http://twitpic.com/5v1sq *cry*,136
1984427614,Sun May 31 15:05:18 PDT 2009,@tommcfly Do you guys hate Rio or something?  You always just stay here for a day!,82
1984427952,Sun May 31 15:05:20 PDT 2009,@tommcfly Why do you hate me?  I just wanna know if u received my present.. http://twitpic.com/5v1sq *cry*,106
1984431816,Sun May 31 15:05:46 PDT 2009,"@tommcfly ...and I couldnt give it to him yesterday  You guys should stay in Rio more than 24hours, pleasee! Love ya.",117
1984438312,Sun May 31 15:06:31 PDT 2009,"@tommcfly the fans out there are really quiet and organized! they are in a line, just waiting for you! come one, be nice to them ",129
1984445760,Sun May 31 15:07:21 PDT 2009,"@tommcfly Tom, you don't have to leave Brazil. Stay here please!  ",66
1984508760,Sun May 31 15:14:45 PDT 2009,"@tommcfly We've been working hard at having Danny in trending topics. Now you're back, hes gone out of trends...  x",115
1984513297,Sun May 31 15:15:16 PDT 2009,@tommcfly when you are going back to UK? ,41
1984522963,Sun May 31 15:16:23 PDT 2009,@tommcfly oh you gave dougie into trouble for not being able to spell  you missed an A in amazing ;),100
1984575101,Sun May 31 15:22:40 PDT 2009,"@tommcfly I know that McFly are happy to be here in Brazil, but we fans wanted them to respond in Twitter ...we are sad ",120
1984909199,Sun May 31 16:02:55 PDT 2009,"@tommcfly pleeease, stay here forever  (2)",42
1984998054,Sun May 31 16:13:25 PDT 2009,@tommcfly TOM! SAY TO DANNY COME BACK TO TWITTER I MISS HE ,59
1985246755,Sun May 31 16:43:41 PDT 2009,@tommcfly Did you recieve a lettler w/ 30 meters that security had delivered in the dressing-room in SÃ£o Paulo? Reply ,119
1985900565,Sun May 31 17:59:20 PDT 2009,@tommcfly yes yes new moon preview is already on YouTube Is only 15seconds long tho...have 2 wait until for the longer one ,123
1985967184,Sun May 31 18:06:33 PDT 2009,@tommcfly Why not return to Rio de Janeiro? Sao paulo is boring.. and has no beaches! ,86
1985975280,Sun May 31 18:07:21 PDT 2009,@tommcfly tom there's like 10 girls outside from the hotel now  please come to see us :/ we're here waiting 4 you guys for so long please!,138
1986181050,Sun May 31 18:27:03 PDT 2009,@tommcfly Do you guys hate Rio or something?  You always just stay here for a day!,82
1986230670,Sun May 31 18:31:36 PDT 2009,"@tommcfly back to Rio tomorrow,please. I need you,I need see you ",65
1988940704,Sun May 31 23:50:17 PDT 2009,"@tommcfly thanks for everything, please say : &quot;hola mexico y venezuela&quot; cmon just a once, im tired  im going to sleep bye",131
1988979735,Sun May 31 23:57:54 PDT 2009,@tommcfly  i`m so annoyed and sad because you didn't come to Mexico and i think that isn't just because we love u very much ,124
1989352119,Mon Jun 01 01:13:30 PDT 2009,@tommcfly what was so entertaining? stop teasiiiiiiiiiiing ,59
1991204043,Mon Jun 01 06:36:11 PDT 2009,@tommcfly @dougiemcfly @dannymcfly @mcflyharry THE PHILIPPINES NEEDS YOU! PLEASE COME HERE  #mcflyinmanila #mcflyinmanila #mcflyinmanila,136
1992219027,Mon Jun 01 08:23:50 PDT 2009,"@tommcfly Horrible, I thought of you guys when I read it. Please be careful whenever it is you're coming home. ",111
1992226365,Mon Jun 01 08:24:31 PDT 2009,"@tommcfly yes,thats really sad ",31
1992230460,Mon Jun 01 08:24:55 PDT 2009,@tommcfly Oh my gosh. I know. It's scary to think what might've happened to those 228 passengers. ,98
1992231101,Mon Jun 01 08:24:59 PDT 2009,@tommcfly Aww. That's so sad.  Mind giving me a shoutout?,57
1992238827,Mon Jun 01 08:25:43 PDT 2009,@tommcfly I agree with you. ,28
1992239678,Mon Jun 01 08:25:48 PDT 2009,@tommcfly it must be terrible those that have waited for their loved ones in paris! very sad ,93
1992262539,Mon Jun 01 08:28:03 PDT 2009,@tommcfly don't worry~!! and I wish everything is alright with the missing plane.. ,83
1992325689,Mon Jun 01 08:34:13 PDT 2009,@tommcfly I know it's truely awful. Bet they're going out of their minds. How did it disappear though? Get hit by lightening?   xx,130
1992387757,Mon Jun 01 08:40:19 PDT 2009,@tommcfly I want to swimmmmmm ,30
1992391707,Mon Jun 01 08:40:42 PDT 2009,@tommcfly there was a Harry potter preview but it wasnt that great. ,68
1992469175,Mon Jun 01 08:48:16 PDT 2009,@tommcfly we asked them to put the MTV awards yesterday at the bar but they didnt have MTV. ,92
1992495876,Mon Jun 01 08:50:50 PDT 2009,@tommcfly Rio miss you! ,24
1992519971,Mon Jun 01 08:53:11 PDT 2009,"@tommcfly tom, will you guys come back to brazil on october? please answer me! ",79
1992595485,Mon Jun 01 09:00:36 PDT 2009,"@yuval050 yes, im agree with Yuval @tommcfly when are you coming to israel?! it's so unfair we never get to met you and the guys ",129
1992697594,Mon Jun 01 09:10:37 PDT 2009,"@tommcfly tom, answer me pleeeeeeeeeease ",41
1992723700,Mon Jun 01 09:13:08 PDT 2009,@tommcfly Dear me poached eggs...im getting hungry now  !!!!,60
1992829577,Mon Jun 01 09:23:23 PDT 2009,@tommcfly When are you going to come back for Brazil?? I already miss u ,72
1992830981,Mon Jun 01 09:23:31 PDT 2009,"@tommcfly haha Oh dear, if you can't say anything about it, it was definitely a great night! haha.. I'm shocked with Air France thing ",134
1992864190,Mon Jun 01 09:26:49 PDT 2009,@tommcfly #mcflytoisrael .x so many israel fans trying to say it for you. and you dont listen to us. but why ? ,111
1992870972,Mon Jun 01 09:27:28 PDT 2009,wouldn't have known about the Air France incident if it wasnt for @tommcfly. it's sad to hear. praying for them &amp; their families. ,134
1992927553,Mon Jun 01 09:33:00 PDT 2009,@tommcfly and one tabloid still got it wrong... ,48
1992932973,Mon Jun 01 09:33:31 PDT 2009,@tommcfly Today I'll back to the hotel to try see you.Hope I can... that's so important to me.I just wanna a hug  It's my last opportunity,138
1992970787,Mon Jun 01 09:37:13 PDT 2009,im pretty gutted that @tommcfly and @dannymcfly never reply to me! i love them to bits! ,88
1993324794,Mon Jun 01 10:11:43 PDT 2009,"@tommcfly Tom, you don't like Rio, do ya? When you come to Brazil you only spend here a day! ",93
1993340730,Mon Jun 01 10:13:14 PDT 2009,@tommcfly when are you coming to israel?! it's so unfair we never get to meet you and the guys ,95
1993351727,Mon Jun 01 10:14:18 PDT 2009,"@tommcfly http://www.twitpic.com/4fu98 last year's gig, remember? so bad you couldn't get it on stage this year ",112
1993382543,Mon Jun 01 10:17:13 PDT 2009,@tommcfly u said 'hi' to us at the hotel when u were goin to join the guys for dinner but we didn't get the chance to take a pic after it ,138
1993428345,Mon Jun 01 10:21:41 PDT 2009,"@tommcfly tom, answer me, please ",33
1993656034,Mon Jun 01 10:43:33 PDT 2009,"@tommcfly Please say hi to me first!  Please? I waited for you to tweet the whole day. I'm from Manila, we love McFly here!",123
1993662126,Mon Jun 01 10:44:08 PDT 2009,@tommcfly I wanted to be in SÃ£o Paulo! ,40
1993662675,Mon Jun 01 10:44:11 PDT 2009,@tommcfly i was in london from wednesday to friday and was hoping to bump into you...but unfortunately you were in brazil  lol xx,129
1993720086,Mon Jun 01 10:49:33 PDT 2009,"@tommcfly fine, dont answer us. dont come to israel. dont make our dreams come true. we maby little but we have an heart! ",122
1993921649,Mon Jun 01 11:08:12 PDT 2009,"@tommcfly i miss you  i need another tour like NOW. shame i can't go to iow festival or anything else...meh, i'll just watch the dvd (: xx",138
1993935428,Mon Jun 01 11:09:27 PDT 2009,@tommcfly aww yer it's so sad... ,33
1994139150,Mon Jun 01 11:28:29 PDT 2009,"@tommcfly Hi tom! After that tour here in Brazil, that I could not go    when is the next tour?  lol",100
1994143850,Mon Jun 01 11:28:56 PDT 2009,"@tommcfly I went to Hilton three times and I stayed there all day, but u didnt show up, very sad ",97
1994698927,Mon Jun 01 12:19:15 PDT 2009,"@tommcfly Oops! I've forgot, I'd like to say that you guys are so AMAZING! I haven't gone to your show in BRAZIL and I'm too bad for this ",138
1995008409,Mon Jun 01 12:48:21 PDT 2009,@tommcfly aww hope it was nice x I'm stuck in bed... Ill and can't move  x the joys of being sick x x,101
1995008605,Mon Jun 01 12:48:21 PDT 2009,"@tommcfly Hey, Tom 	 because you never answer me? HI one ",57
1995015753,Mon Jun 01 12:49:02 PDT 2009,"@tommcfly  I miss you guys, come back to Rio &quot;/ crying crying ",67
1995030655,Mon Jun 01 12:50:26 PDT 2009,"@tommcfly Wait.. pool? ughhh so, i'm freezing and you are swimming? not fair ",77
1995037439,Mon Jun 01 12:51:03 PDT 2009,"@tommcfly aww, you back in England? What a bummer, we're not in the same time zone anymore ",91
1995203662,Mon Jun 01 13:06:52 PDT 2009,"@tommcfly You really think so? I though the crowd wasn't too lound!  last year I though people were screamming more, dk. I was outta voice",138
1995206126,Mon Jun 01 13:07:07 PDT 2009,"@tommcfly why did you not say hello in the hotel Sheraton,RJ? fans there stayed disappointed, i know that not your fault,but just a hello ",138
1995213364,Mon Jun 01 13:07:49 PDT 2009,"@tommcfly why did you not say hello on the hotel Sheraton,RJ? fans there stayed disappointed, i know that not your fault,but just a hello ",138
1995288819,Mon Jun 01 13:15:08 PDT 2009,@tommcfly toooooom don't go ,28
1995311189,Mon Jun 01 13:17:13 PDT 2009,@tommcfly I bought a ticket to see your concert tomorrow and I guees I will not see  You don't have any idea how sad I am.,122
1995317999,Mon Jun 01 13:17:51 PDT 2009,"@tommcfly  awwss, wish i could come for a swim   and omg init i wanna see that filmm :O  hoe bout me sasha you danny dougie and harry ;] x",138
1995336828,Mon Jun 01 13:19:41 PDT 2009,"@tommcfly why didn't you come to say just hello for us? you can make this dream came true, but, feels like it doesn't matter for you ",133
1995353009,Mon Jun 01 13:21:16 PDT 2009,@tommcfly tom when mcfly will come to israel?! plz do it. we love you here so much! plz answer me! ,99
1995359226,Mon Jun 01 13:21:51 PDT 2009,"@tommcfly Only 2 days, and you will leave Brazil, right? ",57
1995625382,Mon Jun 01 13:47:25 PDT 2009,"@tommcfly gosh, what kind of question do i have to make so u can reply to me? ",78
1995931330,Mon Jun 01 14:16:12 PDT 2009,"@tommcfly i miss you so much, tom     it's a horrible feeling",61
1996144631,Mon Jun 01 14:36:16 PDT 2009,"@tommcfly , Why u never answer me ?   - Have you ever eaten pÃ£o de queijo?",75
1996393527,Mon Jun 01 15:00:38 PDT 2009,Really missing @tommcfly  cant wait til the boys are 'all ours' again xxxxx,75
1996861699,Mon Jun 01 15:49:31 PDT 2009,"@tommcfly Oh Tom, you've been brainwashed ",42
1997400355,Mon Jun 01 16:47:02 PDT 2009,@tommcfly hello Tom!!! how are the things here in brazil? i can't believe you're leaving ( no no no !!! this is a horrible nightmare. ,134
1997578536,Mon Jun 01 17:05:40 PDT 2009,@tommcfly ewww. frogs legs. frogs are too cute to eat ,54
1997579344,Mon Jun 01 17:05:44 PDT 2009,"@tommcfly tooooom, do you think you'll be back to manaus? i can't believe that i couldn't see you. it gets me so upset ",119
